title,category,link
"King accepts flowers for Queen who misses Royal Variety over illness - The Queen returned to public duties last week after a chest infection, but symptoms continue to linger.",UK/Local,https://www.bbc.com/news/articles/clyjex288plo
Two detained over Gatwick Airport 'suspect package' - An explosive ordnance disposal team was deployed after a suspected prohibited item was found.,UK/Local,https://www.bbc.com/news/articles/ced94pggwxpo
'Gutted for the girls' as claims grow against football star  - Natasha Harding faces fresh allegations from people who say they gave her money she hasn't returned.,UK/Local,https://www.bbc.com/news/articles/c86q2d0ez1go
"Allison Pearson says she felt 'bullied' in police probe - The Daily Telegraph columnist tells the BBC: ""I won’t censor myself but I will be more watchful in the future.""",UK/Local,https://www.bbc.com/news/articles/cvgxljkvzeeo
"Kate Nash says OnlyFans will earn more than tour - The singer is selling photos of her bottom on the platform because ""touring makes losses not profits"".",UK/Local,https://www.bbc.com/news/articles/cwygdzn4dw4o
Backlog of prisoners needing tags 'back to normal level' - minister - Probation officers had told the BBC offenders were recalled to prison as tag fitters were not available.,UK/Local,https://www.bbc.com/news/articles/c78dy3g1remo
"Storm Bert to hit UK with heavy rain, wind and snow - Meteorologists forecast multiple weather hazards across the UK over the weekend due to the Atlantic storm.",UK/Local,https://www.bbc.com/news/articles/clyg7q6wnwxo
Ally McCoist reveals incurable hand condition - The football personality previously had two operations to correct the condition but says it has not been fixed.,UK/Local,https://www.bbc.com/news/articles/cn42rpy4n1zo
Power station demolition captured by drone - Footage shows the moment two absorbers and a gas turbine were demolished.,UK/Local,https://www.bbc.com/news/videos/c0rgy5j41yjo
"People smugglers who promoted Tripadvisor-style video reviews caught - The smugglers offered the migrants bronze, silver, gold and platinum packages, depending on risk.",UK/Local,https://www.bbc.com/news/articles/clyr3j07jp2o
"Farming tax row - BBC Verify on which figures are more reliable and why - Government claims have been hotly contested by farmers, and the BBC has been scrutinised for its analysis.",UK/Local,https://www.bbc.com/news/articles/c789yggdxn3o
"Why was Olivia Rodrigo in a Welsh seaside town? - Olivia Rodrigo has been spotted around Welsh seaside town Llandudno, but why was she there?",UK/Local,https://www.bbc.com/news/articles/cd0gmmdreg7o
"'Business blames budget' and 'UK economy takes hit' - A survey indicating a slowdown in private business activity, which some blame on the government, leads the front pages.",Other,https://www.bbc.com/news/articles/cr4l74zn7e0o
Versace bag for £15: Why Christmas shoppers are choosing charity shops - Second-hand shops say more people are turning to them to keep the festive season affordable.,UK/Local,https://www.bbc.com/news/articles/c8rl31xp13yo
"Sisters build global beauty brand from a garage - Sophie and Hannah's discussions with beauty professionals led to their business ""lighbulb moment"".",UK/Local,https://www.bbc.com/news/articles/c2076l55v0do
How couple concealed murdered toddler in pushchair to go shopping - Scott Jeff is facing a life sentence after being found guilty of murdering two-year-old Isabella.,UK/Local,https://www.bbc.com/news/articles/c20gyp2l2wzo
"‘I just want to feel ordinary’ – Is the mental health system failing teens? - Teenager Mia has struggled to get the support she needs and feels the help she now has ""came far too late"".",UK/Local,https://www.bbc.com/news/articles/c3de9y0y324o
Backlog of prisoners needing tags 'back to normal' - minister - Probation officers had told the BBC offenders were recalled to prison as tag fitters were not available.,UK/Local,https://www.bbc.com/news/articles/c78dy3g1remo
Weekend sailings at risk due to Storm Bert - Ferries linking the Isle of Man and northern England may be cancelled or delayed due to high winds.,UK/Local,https://www.bbc.com/news/articles/c9ql22312g2o
"Three men jailed after kidnap and blackmail plot - The group tried to extort money from a man through intimidation and violence, police say.",UK/Local,https://www.bbc.com/news/articles/c5ypz813l54o
King Charles's Coronation cost taxpayers £72m - Government figures show that more than £20 million was spent by the Home Office policing the event.,UK/Local,https://www.bbc.com/news/articles/c04lyddv2p5o
'We need new ferry timetable to end uncertainty' - Tourism boss says visitors could choose Guernsey over Jersey if timetables are published soon.,UK/Local,https://www.bbc.com/news/articles/c0mzyw0yye2o
"'I was shocked' by Captain Tom charity, says ex-boss - The former chief executive of the Captain Tom Foundation tells the BBC he uncovered what he considered questionable practices.

",UK/Local,https://www.bbc.com/news/articles/cj6kg7wgw7no
Leasehold reforms set out amid concerns over delays - Campaigners say the overhaul is welcome but will not come fast enough to help existing leaseholds.,UK/Local,https://www.bbc.com/news/articles/c0k8y5k77gdo
"Snow and ice shut schools as Storm Bert looms - Storm Bert is set to bring snow, rain and strong winds to parts of the UK over the weekend.",UK/Local,https://www.bbc.com/news/articles/cvglm32ydnzo
Defence secretary to seek 'missing' nuclear test records  - Men who witnessed nuclear tests in the 1950s are demanding answers over alleged secret monitoring programme.,UK/Local,https://www.bbc.com/news/articles/cg7g4z0jxneo
"Coop awards £40k to local charities and causes - Coop in the Channel Islands said it has donated about £40,000 to 36 charities and causes.",UK/Local,https://www.bbc.com/news/articles/c14lylxljxko
Guernsey 'on track' to meet climate targets - A deputy calls for stronger climate action in Jersey as Guernsey says it will meet its targets.,UK/Local,https://www.bbc.com/news/articles/cwy12xe125qo
High-ranking officer suspended in data probe - Una Kelly previously served in senior roles in South Yorkshire and Northern Ireland. ,UK/Local,https://www.bbc.com/news/articles/clygp65n4nyo
"£500m defence cuts as ships, drones and helicopters scrapped - Critics said the move would leave UK defence weaker, at a time of growing international tensions and after over a decade of funding pressures on the armed forces. ",UK/Local,https://www.bbc.com/news/articles/c2k0292v0w1o
Fresh weather warnings as UK hit by cold snap - Fresh warnings of snow and ice announced for parts of the UK going into Thursday and the weekend.,UK/Local,https://www.bbc.com/news/articles/clyd9xwe33no
DFDS 'lost ferry bid over profit guarantees' - Neil Inder tells deputies the Danish ferry firm could have changed its sailing schedules. ,UK/Local,https://www.bbc.com/news/articles/cwy42l8y7y7o
"Yellow warning for snow in Guernsey - Guernsey could experience snow on Thursday morning, Jersey Met says.",UK/Local,https://www.bbc.com/news/articles/cx2l105zvlwo
"Al Fayed abuse ‘could be on scale of Savile’, says survivors’ advocate - Speaking about her new role, Dame Jasvinder Sanghera says Al Fayed's ""tentacles went far and wide"".",UK/Local,https://www.bbc.com/news/articles/c937670xvyvo
Why didn’t police prosecute 'brutal' abuser linked to Church of England? - Review suggested police were overwhelmed by historical sex abuse cases following Savile scandal.,UK/Local,https://www.bbc.com/news/articles/czr74xg7805o
"Man dies after tree falls on car as Storm Bert sweeps UK - Weather warnings for rain, wind, and floods remain in place for much of England, Scotland, and Wales.",UK/Local,https://www.bbc.com/news/articles/clyg7q6wnwxo
"Mystery drones seen over three US air bases in UK - The United States Air Force says it is unclear if the ""small unmanned aerial systems"" were hostile.",UK/Local,https://www.bbc.com/news/articles/cly2j54g5j9o
"UK wants to hire EU negotiator to 'reset' relations - The role will “prepare and lead negotiations with the EU on key UK interests”, the job posting said.",Politics,https://www.bbc.com/news/articles/cjw0xngdj2jo
"'I was scammed out of £75k by Martin Lewis deepfake advert' - Des Healey lost £76,000 in a scam using a deepfake of Martin Lewis and Elon Musk.",Technology,https://www.bbc.com/news/articles/clyvj754d9lo
'Love you bro' - Zayn Malik's tribute to Payne at gig - The singer began his tour in Leeds following his former One Direction bandmate Liam Payne's death.,Family & Education,https://www.bbc.com/news/articles/c704gxggzdzo
"Perfume boss admitted he ignored Russia sanctions - David Crisp told undercover agent he had ignored ""government edicts"" to sell £1.7m of his luxury product.",Europe,https://www.bbc.com/news/articles/c39n4wdzdy4o
Murder arrest after man shot dead in Birmingham - Police say a man in his 20s was found in a car and pronounced dead at the scene.,UK/Local,https://www.bbc.com/news/articles/cy87menepe9o
Kate invites Southport families to Christmas carols - It comes after the Prince and Princess of Wales met families of those killed in the attack.,UK/Local,https://www.bbc.com/news/articles/c5y56068wr0o
Your pictures of Storm Bert - There's widespread disruption across the country as severe weather hits large areas.,UK/Local,https://www.bbc.com/news/articles/c5yr40qjegeo
Flat caps galore at Tommy Shelby lookalike contest - More than a dozen lined up to take part in the contest in Birmingham on Saturday.,UK/Local,https://www.bbc.com/news/articles/cp3n07224elo
Man has 500 bikes for Africa refused at port - Nigel Carter tried to send over 500 bikes to Sudan but they were refused by environment officials. ,UK/Local,https://www.bbc.com/news/articles/c2e7yy3z3p8o
"Snowy Saturday as Storm Bert sweeps the UK - Parts of the UK are blanketed in snow, as the storm causes travel disruption and power cuts.",UK/Local,https://www.bbc.com/news/videos/clyveml558zo
'Refused service yet again with my guide dog - I'm done speaking out' - Sean Dilley is inundated with abuse on social media whenever he posts about  discrimination issues.,UK/Local,https://www.bbc.com/news/articles/c87x2p535wqo
"BBC presenter on the joy of her IVF 'miracle' - Following the release of a new film about the origins of IVF, Lucy Owen recalls her own experience.",UK/Local,https://www.bbc.com/news/articles/c79zy0q8p5wo
The Papers: 'Two thirds back assisted dying' and 'Putin ready to cripple Britain' - The upcoming vote on legalising assisted dying and the rising threat of Russia leads several papers.,Other,https://www.bbc.com/news/articles/c36pdz2gegjo
"'Trust and reserve judgement' on rebrand, says Jaguar - The iconic carmaker's rebrand has certainly caught people's attention, but will it pay off?",Business,https://www.bbc.com/news/articles/c20ny39wpg3o
